"year","team","position","overall"
2016,"carolina_panthers","RT","67"
2016,"carolina_panthers","SS","79"
2016,"carolina_panthers","SS","79"
2016,"carolina_panthers","SS","75"
2016,"carolina_panthers","TE","92"
2016,"carolina_panthers","TE","76"
2016,"carolina_panthers","TE","72"
2016,"carolina_panthers","TE","51"
2016,"carolina_panthers","WR","86"
2016,"carolina_panthers","WR","76"
2016,"carolina_panthers","WR","75"
2016,"carolina_panthers","WR","73"
2016,"carolina_panthers","WR","72"
2016,"carolina_panthers","WR","72"
2016,"carolina_panthers","WR","67"
2016,"carolina_panthers","WR","66"
2016,"carolina_panthers","WR","66"
2016,"carolina_panthers","WR","58"
2016,"chicago_bears","C","84"
2016,"chicago_bears","C","69"
2016,"chicago_bears","CB","86"
2016,"chicago_bears","CB","79"
2016,"chicago_bears","CB","78"
2016,"chicago_bears","CB","73"
2016,"chicago_bears","CB","68"
2016,"chicago_bears","CB","67"
2016,"chicago_bears","CB","66"
2016,"chicago_bears","CB","66"
2016,"chicago_bears","CB","61"
2016,"chicago_bears","DT","72"
2016,"chicago_bears","DT","70"
2016,"chicago_bears","FB","82"
2016,"chicago_bears","FS","75"
2016,"chicago_bears","FS","66"
2016,"chicago_bears","HB","90"
2016,"chicago_bears","HB","76"
2016,"chicago_bears","HB","74"
2016,"chicago_bears","HB","71"
2016,"chicago_bears","HB","64"
2016,"chicago_bears","K","88"
2016,"chicago_bears","LE","85"
2016,"chicago_bears","LE","72"
2016,"chicago_bears","LE","61"
2016,"chicago_bears","LG","84"
2016,"chicago_bears","LG","74"
2016,"chicago_bears","LG","71"
2016,"chicago_bears","LOLB","87"
2016,"chicago_bears","LOLB","77"
2016,"chicago_bears","LOLB","72"
2016,"chicago_bears","LOLB","64"
2016,"chicago_bears","LT","79"
2016,"chicago_bears","LT","65"
2016,"chicago_bears","MLB","76"
2016,"chicago_bears","MLB","75"
2016,"chicago_bears","MLB","73"
2016,"chicago_bears","MLB","65"
2016,"chicago_bears","MLB","61"
2016,"chicago_bears","P","73"
2016,"chicago_bears","QB","79"
2016,"chicago_bears","QB","72"
2016,"chicago_bears","QB","66"
2016,"chicago_bears","QB","65"
2016,"chicago_bears","QB","65"
2016,"chicago_bears","RE","69"
2016,"chicago_bears","RE","59"
2016,"chicago_bears","RG","88"
2016,"chicago_bears","RG","72"
2016,"chicago_bears","RG","68"
2016,"chicago_bears","ROLB","79"
2016,"chicago_bears","ROLB","78"
2016,"chicago_bears","ROLB","69"
2016,"chicago_bears","RT","74"
2016,"chicago_bears","RT","68"
2016,"chicago_bears","RT","61"
2016,"chicago_bears","SS","81"
2016,"chicago_bears","SS","81"
2016,"chicago_bears","SS","67"
2016,"chicago_bears","TE","90"
2016,"chicago_bears","TE","72"
2016,"chicago_bears","TE","71"
2016,"chicago_bears","TE","69"
2016,"chicago_bears","TE","65"
2016,"chicago_bears","TE","64"
2016,"chicago_bears","WR","90"
2016,"chicago_bears","WR","81"
2016,"chicago_bears","WR","78"
2016,"chicago_bears","WR","73"
2016,"chicago_bears","WR","69"
2016,"chicago_bears","WR","68"
2016,"chicago_bears","WR","66"
2016,"cincinnati_bengals","C","75"
2016,"cincinnati_bengals","C","67"
2016,"cincinnati_bengals","CB","86"
2016,"cincinnati_bengals","CB","81"
2016,"cincinnati_bengals","CB","77"
2016,"cincinnati_bengals","CB","76"
2016,"cincinnati_bengals","CB","70"
2016,"cincinnati_bengals","CB","68"
2016,"cincinnati_bengals","CB","68"
2016,"cincinnati_bengals","CB","60"
2016,"cincinnati_bengals","DT","89"
2016,"cincinnati_bengals","DT","75"
2016,"cincinnati_bengals","DT","73"
2016,"cincinnati_bengals","DT","72"
2016,"cincinnati_bengals","DT","69"
2016,"cincinnati_bengals","DT","69"
2016,"cincinnati_bengals","DT","64"
2016,"cincinnati_bengals","FB","84"
2016,"cincinnati_bengals","FS","86"
2016,"cincinnati_bengals","FS","74"
2016,"cincinnati_bengals","FS","67"
2016,"cincinnati_bengals","HB","86"
2016,"cincinnati_bengals","HB","84"
2016,"cincinnati_bengals","HB","72"
2016,"cincinnati_bengals","HB","72"
2016,"cincinnati_bengals","HB","63"
2016,"cincinnati_bengals","K","76"
2016,"cincinnati_bengals","LE","88"
2016,"cincinnati_bengals","LE","73"
2016,"cincinnati_bengals","LG","84"
2016,"cincinnati_bengals","LOLB","74"
2016,"cincinnati_bengals","LOLB","70"
2016,"cincinnati_bengals","LOLB","66"
2016,"cincinnati_bengals","LOLB","65"
2016,"cincinnati_bengals","LT","95"
2016,"cincinnati_bengals","LT","73"
2016,"cincinnati_bengals","MLB","83"
2016,"cincinnati_bengals","MLB","77"
2016,"cincinnati_bengals","MLB","73"
2016,"cincinnati_bengals","P","82"
2016,"cincinnati_bengals","QB","80"
2016,"cincinnati_bengals","QB","72"
2016,"cincinnati_bengals","QB","69"
2016,"cincinnati_bengals","QB","65"
2016,"cincinnati_bengals","RE","81"
2016,"cincinnati_bengals","RE","74"
2016,"cincinnati_bengals","RE","69"
2016,"cincinnati_bengals","RG","89"
2016,"cincinnati_bengals","RG","65"
2016,"cincinnati_bengals","ROLB","86"
2016,"cincinnati_bengals","ROLB","78"
2016,"cincinnati_bengals","ROLB","72"
2016,"cincinnati_bengals","ROLB","70"
2016,"cincinnati_bengals","ROLB","70"
2016,"cincinnati_bengals","RT","85"
2016,"cincinnati_bengals","RT","75"
2016,"cincinnati_bengals","RT","72"
2016,"cincinnati_bengals","RT","70"
2016,"cincinnati_bengals","SS","86"
2016,"cincinnati_bengals","SS","74"
2016,"cincinnati_bengals","TE","81"
2016,"cincinnati_bengals","TE","70"
2016,"cincinnati_bengals","TE","68"
2016,"cincinnati_bengals","TE","64"
2016,"cincinnati_bengals","TE","63"
2016,"cincinnati_bengals","WR","92"
2016,"cincinnati_bengals","WR","79"
2016,"cincinnati_bengals","WR","78"
2016,"cincinnati_bengals","WR","73"
2016,"cincinnati_bengals","WR","72"
2016,"cincinnati_bengals","WR","67"
2016,"cincinnati_bengals","WR","67"
2016,"cincinnati_bengals","WR","62"
2016,"cincinnati_bengals","WR","61"
2016,"cleveland_browns","C","89"
2016,"cleveland_browns","C","73"
2016,"cleveland_browns","CB","90"
2016,"cleveland_browns","CB","84"
2016,"cleveland_browns","CB","80"
2016,"cleveland_browns","CB","77"
2016,"cleveland_browns","CB","70"
2016,"cleveland_browns","CB","68"
2016,"cleveland_browns","CB","67"
2016,"cleveland_browns","CB","64"
2016,"cleveland_browns","CB","62"
2016,"cleveland_browns","DT","80"
2016,"cleveland_browns","DT","75"
2016,"cleveland_browns","DT","71"
2016,"cleveland_browns","FB","63"
2016,"cleveland_browns","FS","89"
2016,"cleveland_browns","FS","69"
2016,"cleveland_browns","HB","74"
2016,"cleveland_browns","HB","73"
2016,"cleveland_browns","HB","73"
2016,"cleveland_browns","HB","71"
2016,"cleveland_browns","HB","64"
2016,"cleveland_browns","K","57"
2016,"cleveland_browns","LE","79"
2016,"cleveland_browns","LE","77"
2016,"cleveland_browns","LE","65"
2016,"cleveland_browns","LG","91"
2016,"cleveland_browns","LG","70"
2016,"cleveland_browns","LOLB","82"
2016,"cleveland_browns","LOLB","64"
2016,"cleveland_browns","LT","95"
2016,"cleveland_browns","LT","62"
2016,"cleveland_browns","MLB","90"
2016,"cleveland_browns","MLB","79"
2016,"cleveland_browns","MLB","72"
2016,"cleveland_browns","MLB","67"
2016,"cleveland_browns","MLB","62"
2016,"cleveland_browns","MLB","62"
2016,"cleveland_browns","P","89"
2016,"cleveland_browns","QB","72"
2016,"cleveland_browns","QB","71"
2016,"cleveland_browns","QB","69"
2016,"cleveland_browns","QB","64"
2016,"cleveland_browns","RE","79"
2016,"cleveland_browns","RE","78"
2016,"cleveland_browns","RG","86"
2016,"cleveland_browns","RG","60"
2016,"cleveland_browns","ROLB","88"
2016,"cleveland_browns","ROLB","69"
2016,"cleveland_browns","ROLB","68"
2016,"cleveland_browns","RT","77"
2016,"cleveland_browns","RT","73"
2016,"cleveland_browns","RT","70"
2016,"cleveland_browns","SS","90"
2016,"cleveland_browns","SS","71"
2016,"cleveland_browns","SS","67"
2016,"cleveland_browns","SS","60"
2016,"cleveland_browns","TE","76"
2016,"cleveland_browns","TE","74"
2016,"cleveland_browns","TE","71"
2016,"cleveland_browns","TE","66"
2016,"cleveland_browns","TE","66"
2016,"cleveland_browns","TE","51"
2016,"cleveland_browns","WR","87"
2016,"cleveland_browns","WR","83"
2016,"cleveland_browns","WR","80"
2016,"cleveland_browns","WR","78"
2016,"cleveland_browns","WR","75"
2016,"cleveland_browns","WR","72"
2016,"cleveland_browns","WR","70"
2016,"cleveland_browns","WR","68"
2016,"cleveland_browns","WR","64"
2016,"cleveland_browns","WR","62"
2016,"cleveland_browns","WR","60"
2016,"dallas_cowboys","C","91"
2016,"dallas_cowboys","C","62"
2016,"dallas_cowboys","CB","88"
2016,"dallas_cowboys","CB","80"
2016,"dallas_cowboys","CB","73"
2016,"dallas_cowboys","CB","73"
2016,"dallas_cowboys","CB","71"
2016,"dallas_cowboys","CB","70"
2016,"dallas_cowboys","CB","63"
2016,"dallas_cowboys","DT","82"
2016,"dallas_cowboys","DT","77"
2016,"dallas_cowboys","DT","71"
2016,"dallas_cowboys","DT","67"
2016,"dallas_cowboys","DT","63"
2016,"dallas_cowboys","DT","63"
2016,"dallas_cowboys","FB","74"
2016,"dallas_cowboys","FB","65"
2016,"dallas_cowboys","FS","81"
2016,"dallas_cowboys","FS","71"
2016,"dallas_cowboys","HB","76"
2016,"dallas_cowboys","HB","75"
2016,"dallas_cowboys","HB","74"
2016,"dallas_cowboys","HB","73"
2016,"dallas_cowboys","HB","66"
2016,"dallas_cowboys","K","93"
2016,"dallas_cowboys","LE","79"
2016,"dallas_cowboys","LE","73"
2016,"dallas_cowboys","LE","71"
2016,"dallas_cowboys","LE","68"
2016,"dallas_cowboys","LE","64"
2016,"dallas_cowboys","LG","83"
2016,"dallas_cowboys","LG","72"
2016,"dallas_cowboys","LOLB","77"
2016,"dallas_cowboys","LOLB","76"
2016,"dallas_cowboys","LOLB","75"
2016,"dallas_cowboys","LOLB","69"
2016,"dallas_cowboys","LT","93"
2016,"dallas_cowboys","LT","66"
2016,"dallas_cowboys","LT","63"
2016,"dallas_cowboys","LT","60"
2016,"dallas_cowboys","MLB","86"
2016,"dallas_cowboys","MLB","81"
2016,"dallas_cowboys","MLB","75"
2016,"dallas_cowboys","MLB","65"
2016,"dallas_cowboys","P","78"
2016,"dallas_cowboys","QB","93"
2016,"dallas_cowboys","QB","73"
2016,"dallas_cowboys","QB","66"
2016,"dallas_cowboys","QB","55"
2016,"dallas_cowboys","RE","88"
2016,"dallas_cowboys","RE","82"
2016,"dallas_cowboys","RE","73"
2016,"dallas_cowboys","RG","92"
2016,"dallas_cowboys","RG","78"
2016,"dallas_cowboys","ROLB","89"
2016,"dallas_cowboys","ROLB","58"
2016,"dallas_cowboys","RT","87"
2016,"dallas_cowboys","RT","68"
2016,"dallas_cowboys","SS","79"
2016,"dallas_cowboys","SS","75"
2016,"dallas_cowboys","TE","93"
2016,"dallas_cowboys","TE","75"
2016,"dallas_cowboys","TE","74"
2016,"dallas_cowboys","TE","64"
2016,"dallas_cowboys","TE","56"
2016,"dallas_cowboys","WR","96"
2016,"dallas_cowboys","WR","82"
2016,"dallas_cowboys","WR","77"
2016,"dallas_cowboys","WR","69"
2016,"dallas_cowboys","WR","68"
2016,"dallas_cowboys","WR","68"
2016,"dallas_cowboys","WR","63"
2016,"dallas_cowboys","WR","61"
2016,"dallas_cowboys","WR","56"
2016,"denver_broncos","C","70"
2016,"denver_broncos","C","65"
2016,"denver_broncos","C","63"
2016,"denver_broncos","CB","94"
2016,"denver_broncos","CB","90"
2016,"denver_broncos","CB","79"
2016,"denver_broncos","CB","73"
2016,"denver_broncos","CB","73"
2016,"denver_broncos","CB","69"
2016,"denver_broncos","CB","65"
2016,"denver_broncos","CB","61"
2016,"denver_broncos","DT","76"
2016,"denver_broncos","DT","72"
2016,"denver_broncos","DT","62"
2016,"denver_broncos","FB","80"
2016,"denver_broncos","FS","85"
2016,"denver_broncos","FS","77"
2016,"denver_broncos","FS","72"
2016,"denver_broncos","HB","85"
2016,"denver_broncos","HB","76"
2016,"denver_broncos","HB","74"
2016,"denver_broncos","HB","72"
2016,"denver_broncos","HB","70"
2016,"denver_broncos","HB","65"
2016,"denver_broncos","K","82"
2016,"denver_broncos","K","72"
2016,"denver_broncos","LE","82"
2016,"denver_broncos","LE","76"
2016,"denver_broncos","LG","75"
2016,"denver_broncos","LG","64"
2016,"denver_broncos","LOLB","97"
2016,"denver_broncos","LOLB","69"
2016,"denver_broncos","LT","83"
2016,"denver_broncos","LT","76"
2016,"denver_broncos","LT","66"
2016,"denver_broncos","MLB","84"
2016,"denver_broncos","MLB","79"
2016,"denver_broncos","MLB","67"
2016,"denver_broncos","MLB","66"
2016,"denver_broncos","MLB","65"
2016,"denver_broncos","MLB","62"
2016,"denver_broncos","MLB","60"
2016,"denver_broncos","P","76"
2016,"denver_broncos","QB","92"
2016,"denver_broncos","QB","73"
2016,"denver_broncos","QB","67"
2016,"denver_broncos","QB","64"
2016,"denver_broncos","RE","84"
2016,"denver_broncos","RE","77"
2016,"denver_broncos","RE","62"
2016,"denver_broncos","RG","86"
2016,"denver_broncos","RG","69"
2016,"denver_broncos","ROLB","83"
2016,"denver_broncos","ROLB","72"
2016,"denver_broncos","RT","79"
2016,"denver_broncos","RT","69"
2016,"denver_broncos","SS","87"
2016,"denver_broncos","SS","71"
2016,"denver_broncos","SS","65"
2016,"denver_broncos","TE","82"
2016,"denver_broncos","TE","80"
2016,"denver_broncos","TE","71"
2016,"denver_broncos","TE","71"
2016,"denver_broncos","TE","66"
2016,"denver_broncos","TE","53"
2016,"denver_broncos","WR","93"
2016,"denver_broncos","WR","89"
2016,"denver_broncos","WR","74"
2016,"denver_broncos","WR","73"
2016,"denver_broncos","WR","68"
2016,"denver_broncos","WR","66"
2016,"denver_broncos","WR","64"
2016,"denver_broncos","WR","63"
2016,"denver_broncos","WR","63"
2016,"denver_broncos","WR","56"
2016,"detroit_lions","C","73"
2016,"detroit_lions","C","67"
2016,"detroit_lions","C","66"
2016,"detroit_lions","C","64"
2016,"detroit_lions","CB","84"
2016,"detroit_lions","CB","84"
2016,"detroit_lions","CB","78"
2016,"detroit_lions","CB","75"
2016,"detroit_lions","CB","72"
2016,"detroit_lions","CB","72"
2016,"detroit_lions","CB","68"
2016,"detroit_lions","CB","66"
2016,"detroit_lions","CB","65"
2016,"detroit_lions","CB","65"
2016,"detroit_lions","CB","65"
2016,"detroit_lions","DT","92"
2016,"detroit_lions","DT","79"
2016,"detroit_lions","DT","70"
2016,"detroit_lions","DT","68"
2016,"detroit_lions","DT","65"
2016,"detroit_lions","FB","64"
