"year","team","position","overall"
2012,"arizona_cardinals","MLB","60"
2012,"arizona_cardinals","MLB","58"
2012,"arizona_cardinals","ROLB","81"
2012,"arizona_cardinals","ROLB","70"
2012,"arizona_cardinals","ROLB","64"
2012,"arizona_cardinals","ROLB","58"
2012,"arizona_cardinals","FS","88"
2012,"arizona_cardinals","FS","66"
2012,"arizona_cardinals","SS","92"
2012,"arizona_cardinals","SS","73"
2012,"arizona_cardinals","SS","69"
2012,"arizona_cardinals","CB","85"
2012,"arizona_cardinals","CB","82"
2012,"arizona_cardinals","CB","75"
2012,"arizona_cardinals","CB","71"
2012,"arizona_cardinals","CB","65"
2012,"arizona_cardinals","CB","61"
2012,"arizona_cardinals","CB","55"
2012,"arizona_cardinals","K","89"
2012,"arizona_cardinals","P","74"
2012,"atlanta_falcons","QB","90"
2012,"atlanta_falcons","QB","72"
2012,"atlanta_falcons","QB","62"
2012,"atlanta_falcons","HB","93"
2012,"atlanta_falcons","HB","74"
2012,"atlanta_falcons","HB","69"
2012,"atlanta_falcons","HB","61"
2012,"atlanta_falcons","HB","57"
2012,"atlanta_falcons","HB","57"
2012,"atlanta_falcons","FB","94"
2012,"atlanta_falcons","WR","96"
2012,"atlanta_falcons","WR","78"
2012,"atlanta_falcons","WR","76"
2012,"atlanta_falcons","WR","71"
2012,"atlanta_falcons","WR","70"
2012,"atlanta_falcons","WR","66"
2012,"atlanta_falcons","WR","60"
2012,"atlanta_falcons","WR","54"
2012,"atlanta_falcons","WR","52"
2012,"atlanta_falcons","TE","92"
2012,"atlanta_falcons","TE","66"
2012,"atlanta_falcons","TE","63"
2012,"atlanta_falcons","TE","60"
2012,"atlanta_falcons","TE","57"
2012,"atlanta_falcons","LT","87"
2012,"atlanta_falcons","LT","62"
2012,"atlanta_falcons","LG","83"
2012,"atlanta_falcons","LG","67"
2012,"atlanta_falcons","C","90"
2012,"atlanta_falcons","C","68"
2012,"atlanta_falcons","C","61"
2012,"atlanta_falcons","RG","87"
2012,"atlanta_falcons","RG","68"
2012,"atlanta_falcons","RT","93"
2012,"atlanta_falcons","RT","67"
2012,"atlanta_falcons","RT","67"
2012,"atlanta_falcons","DT","87"
2012,"atlanta_falcons","DT","77"
2012,"atlanta_falcons","DT","74"
2012,"atlanta_falcons","DT","70"
2012,"atlanta_falcons","DT","69"
2012,"atlanta_falcons","DT","67"
2012,"atlanta_falcons","LE","77"
2012,"atlanta_falcons","LE","75"
2012,"atlanta_falcons","LE","69"
2012,"atlanta_falcons","RE","93"
2012,"atlanta_falcons","RE","63"
2012,"atlanta_falcons","RE","59"
2012,"atlanta_falcons","LOLB","76"
2012,"atlanta_falcons","LOLB","67"
2012,"atlanta_falcons","MLB","90"
2012,"atlanta_falcons","MLB","66"
2012,"atlanta_falcons","MLB","58"
2012,"atlanta_falcons","ROLB","82"
2012,"atlanta_falcons","ROLB","75"
2012,"atlanta_falcons","ROLB","67"
2012,"atlanta_falcons","ROLB","66"
2012,"atlanta_falcons","FS","80"
2012,"atlanta_falcons","FS","60"
2012,"atlanta_falcons","SS","82"
2012,"atlanta_falcons","SS","67"
2012,"atlanta_falcons","CB","89"
2012,"atlanta_falcons","CB","86"
2012,"atlanta_falcons","CB","76"
2012,"atlanta_falcons","CB","70"
2012,"atlanta_falcons","CB","63"
2012,"atlanta_falcons","K","84"
2012,"atlanta_falcons","P","79"
2012,"atlanta_falcons","P","56"
2012,"atlanta_falcons","P","55"
2012,"baltimore_ravens","QB","88"
2012,"baltimore_ravens","QB","79"
2012,"baltimore_ravens","QB","67"
2012,"baltimore_ravens","QB","62"
2012,"baltimore_ravens","HB","92"
2012,"baltimore_ravens","HB","79"
2012,"baltimore_ravens","HB","60"
2012,"baltimore_ravens","HB","60"
2012,"baltimore_ravens","HB","58"
2012,"baltimore_ravens","FB","90"
2012,"baltimore_ravens","FB","76"
2012,"baltimore_ravens","WR","87"
2012,"baltimore_ravens","WR","86"
2012,"baltimore_ravens","WR","69"
2012,"baltimore_ravens","WR","67"
2012,"baltimore_ravens","WR","65"
2012,"baltimore_ravens","WR","63"
2012,"baltimore_ravens","WR","61"
2012,"baltimore_ravens","WR","58"
2012,"baltimore_ravens","TE","84"
2012,"baltimore_ravens","TE","72"
2012,"baltimore_ravens","TE","65"
2012,"baltimore_ravens","TE","55"
2012,"baltimore_ravens","LT","82"
2012,"baltimore_ravens","LT","63"
2012,"baltimore_ravens","LG","95"
2012,"baltimore_ravens","LG","65"
2012,"baltimore_ravens","C","91"
2012,"baltimore_ravens","C","72"
2012,"baltimore_ravens","RG","85"
2012,"baltimore_ravens","RG","63"
2012,"baltimore_ravens","RT","84"
2012,"baltimore_ravens","RT","62"
2012,"baltimore_ravens","DT","83"
2012,"baltimore_ravens","DT","71"
2012,"baltimore_ravens","DT","71"
2012,"baltimore_ravens","DT","52"
2012,"baltimore_ravens","LE","82"
2012,"baltimore_ravens","LE","78"
2012,"baltimore_ravens","LE","63"
2012,"baltimore_ravens","LE","50"
2012,"baltimore_ravens","RE","97"
2012,"baltimore_ravens","RE","55"
2012,"baltimore_ravens","RE","53"
2012,"baltimore_ravens","LOLB","81"
2012,"baltimore_ravens","LOLB","58"
2012,"baltimore_ravens","MLB","95"
2012,"baltimore_ravens","MLB","79"
2012,"baltimore_ravens","MLB","72"
2012,"baltimore_ravens","MLB","69"
2012,"baltimore_ravens","MLB","64"
2012,"baltimore_ravens","ROLB","94"
2012,"baltimore_ravens","ROLB","70"
2012,"baltimore_ravens","ROLB","63"
2012,"baltimore_ravens","FS","98"
2012,"baltimore_ravens","FS","77"
2012,"baltimore_ravens","SS","86"
2012,"baltimore_ravens","SS","66"
2012,"baltimore_ravens","SS","53"
2012,"baltimore_ravens","CB","82"
2012,"baltimore_ravens","CB","81"
2012,"baltimore_ravens","CB","79"
2012,"baltimore_ravens","CB","78"
2012,"baltimore_ravens","CB","76"
2012,"baltimore_ravens","CB","75"
2012,"baltimore_ravens","CB","63"
2012,"baltimore_ravens","CB","60"
2012,"baltimore_ravens","CB","56"
2012,"baltimore_ravens","K","88"
2012,"baltimore_ravens","P","96"
2012,"buffalo_bills","QB","81"
2012,"buffalo_bills","QB","65"
2012,"buffalo_bills","QB","63"
2012,"buffalo_bills","HB","80"
2012,"buffalo_bills","HB","75"
2012,"buffalo_bills","HB","66"
2012,"buffalo_bills","HB","65"
2012,"buffalo_bills","HB","50"
2012,"buffalo_bills","FB","71"
2012,"buffalo_bills","WR","86"
2012,"buffalo_bills","WR","81"
2012,"buffalo_bills","WR","71"
2012,"buffalo_bills","WR","69"
2012,"buffalo_bills","WR","64"
2012,"buffalo_bills","WR","60"
2012,"buffalo_bills","WR","59"
2012,"buffalo_bills","WR","58"
2012,"buffalo_bills","WR","56"
2012,"buffalo_bills","TE","73"
2012,"buffalo_bills","TE","69"
2012,"buffalo_bills","TE","67"
2012,"buffalo_bills","TE","63"
2012,"buffalo_bills","LT","73"
2012,"buffalo_bills","LT","60"
2012,"buffalo_bills","LG","82"
2012,"buffalo_bills","LG","74"
2012,"buffalo_bills","LG","62"
2012,"buffalo_bills","C","77"
2012,"buffalo_bills","C","58"
2012,"buffalo_bills","RG","82"
2012,"buffalo_bills","RG","64"
2012,"buffalo_bills","RG","52"
2012,"buffalo_bills","RT","70"
2012,"buffalo_bills","RT","70"
2012,"buffalo_bills","RT","68"
2012,"buffalo_bills","RT","65"
2012,"buffalo_bills","DT","93"
2012,"buffalo_bills","DT","66"
2012,"buffalo_bills","DT","60"
2012,"buffalo_bills","LE","82"
2012,"buffalo_bills","LE","68"
2012,"buffalo_bills","LE","64"
2012,"buffalo_bills","RE","83"
2012,"buffalo_bills","RE","69"
2012,"buffalo_bills","LOLB","71"
2012,"buffalo_bills","LOLB","69"
2012,"buffalo_bills","LOLB","57"
2012,"buffalo_bills","LOLB","57"
2012,"buffalo_bills","MLB","87"
2012,"buffalo_bills","MLB","76"
2012,"buffalo_bills","MLB","71"
2012,"buffalo_bills","MLB","67"
2012,"buffalo_bills","MLB","57"
2012,"buffalo_bills","MLB","56"
2012,"buffalo_bills","ROLB","80"
2012,"buffalo_bills","ROLB","70"
2012,"buffalo_bills","ROLB","58"
2012,"buffalo_bills","FS","84"
2012,"buffalo_bills","FS","64"
2012,"buffalo_bills","SS","85"
2012,"buffalo_bills","SS","79"
2012,"buffalo_bills","SS","75"
2012,"buffalo_bills","SS","67"
2012,"buffalo_bills","CB","83"
2012,"buffalo_bills","CB","80"
2012,"buffalo_bills","CB","77"
2012,"buffalo_bills","CB","71"
2012,"buffalo_bills","CB","68"
2012,"buffalo_bills","CB","66"
2012,"buffalo_bills","CB","58"
2012,"buffalo_bills","K","83"
2012,"buffalo_bills","P","89"
2012,"carolina_panthers","QB","77"
2012,"carolina_panthers","QB","73"
2012,"carolina_panthers","QB","70"
2012,"carolina_panthers","QB","64"
2012,"carolina_panthers","HB","89"
2012,"carolina_panthers","HB","81"
2012,"carolina_panthers","HB","74"
2012,"carolina_panthers","HB","62"
2012,"carolina_panthers","HB","60"
2012,"carolina_panthers","FB","63"
2012,"carolina_panthers","FB","58"
2012,"carolina_panthers","WR","89"
2012,"carolina_panthers","WR","74"
2012,"carolina_panthers","WR","71"
2012,"carolina_panthers","WR","64"
2012,"carolina_panthers","WR","63"
2012,"carolina_panthers","WR","61"
2012,"carolina_panthers","WR","59"
2012,"carolina_panthers","TE","81"
2012,"carolina_panthers","TE","69"
2012,"carolina_panthers","TE","68"
2012,"carolina_panthers","TE","68"
2012,"carolina_panthers","LT","92"
2012,"carolina_panthers","LT","75"
2012,"carolina_panthers","LT","59"
2012,"carolina_panthers","LG","85"
2012,"carolina_panthers","LG","74"
2012,"carolina_panthers","C","86"
2012,"carolina_panthers","C","65"
2012,"carolina_panthers","C","60"
2012,"carolina_panthers","C","56"
2012,"carolina_panthers","RG","76"
2012,"carolina_panthers","RG","65"
2012,"carolina_panthers","RG","64"
2012,"carolina_panthers","RT","85"
2012,"carolina_panthers","RT","65"
2012,"carolina_panthers","DT","76"
2012,"carolina_panthers","DT","71"
2012,"carolina_panthers","DT","69"
2012,"carolina_panthers","DT","67"
2012,"carolina_panthers","DT","66"
2012,"carolina_panthers","DT","65"
2012,"carolina_panthers","DT","61"
2012,"carolina_panthers","LE","88"
2012,"carolina_panthers","LE","74"
2012,"carolina_panthers","RE","75"
2012,"carolina_panthers","RE","70"
2012,"carolina_panthers","RE","68"
2012,"carolina_panthers","RE","55"
2012,"carolina_panthers","LOLB","83"
2012,"carolina_panthers","LOLB","68"
2012,"carolina_panthers","LOLB","66"
2012,"carolina_panthers","LOLB","63"
2012,"carolina_panthers","MLB","97"
2012,"carolina_panthers","MLB","80"
2012,"carolina_panthers","MLB","67"
2012,"carolina_panthers","ROLB","87"
2012,"carolina_panthers","ROLB","69"
2012,"carolina_panthers","ROLB","67"
2012,"carolina_panthers","FS","76"
2012,"carolina_panthers","FS","74"
2012,"carolina_panthers","FS","68"
2012,"carolina_panthers","SS","84"
2012,"carolina_panthers","SS","68"
2012,"carolina_panthers","CB","86"
2012,"carolina_panthers","CB","81"
2012,"carolina_panthers","CB","73"
2012,"carolina_panthers","CB","67"
2012,"carolina_panthers","CB","61"
2012,"carolina_panthers","CB","57"
2012,"carolina_panthers","CB","56"
2012,"carolina_panthers","K","89"
2012,"carolina_panthers","K","66"
2012,"carolina_panthers","P","79"
2012,"chicago_bears","QB","85"
2012,"chicago_bears","QB","72"
2012,"chicago_bears","QB","65"
2012,"chicago_bears","QB","64"
2012,"chicago_bears","QB","64"
2012,"chicago_bears","HB","89"
2012,"chicago_bears","HB","77"
2012,"chicago_bears","HB","65"
2012,"chicago_bears","HB","63"
2012,"chicago_bears","FB","68"
2012,"chicago_bears","FB","58"
2012,"chicago_bears","FB","50"
2012,"chicago_bears","WR","79"
2012,"chicago_bears","WR","79"
2012,"chicago_bears","WR","76"
2012,"chicago_bears","WR","72"
2012,"chicago_bears","WR","66"
2012,"chicago_bears","WR","56"
2012,"chicago_bears","TE","86"
2012,"chicago_bears","TE","74"
2012,"chicago_bears","TE","66"
2012,"chicago_bears","LT","75"
2012,"chicago_bears","LT","74"
2012,"chicago_bears","LG","84"
2012,"chicago_bears","LG","62"
2012,"chicago_bears","LG","59"
2012,"chicago_bears","C","82"
2012,"chicago_bears","C","68"
2012,"chicago_bears","RG","75"
2012,"chicago_bears","RG","72"
2012,"chicago_bears","RG","69"
2012,"chicago_bears","RT","75"
2012,"chicago_bears","RT","62"
2012,"chicago_bears","DT","81"
2012,"chicago_bears","DT","77"
2012,"chicago_bears","DT","70"
2012,"chicago_bears","DT","68"
2012,"chicago_bears","DT","67"
2012,"chicago_bears","DT","65"
2012,"chicago_bears","LE","82"
2012,"chicago_bears","LE","76"
2012,"chicago_bears","RE","95"
2012,"chicago_bears","RE","57"
2012,"chicago_bears","LOLB","78"
2012,"chicago_bears","LOLB","70"
2012,"chicago_bears","LOLB","55"
2012,"chicago_bears","LOLB","53"
2012,"chicago_bears","MLB","94"
2012,"chicago_bears","MLB","62"
2012,"chicago_bears","ROLB","93"
2012,"chicago_bears","ROLB","65"
2012,"chicago_bears","ROLB","54"
2012,"chicago_bears","FS","88"
2012,"chicago_bears","FS","71"
2012,"chicago_bears","FS","68"
2012,"chicago_bears","FS","64"
2012,"chicago_bears","SS","74"
2012,"chicago_bears","SS","74"
2012,"chicago_bears","SS","72"
2012,"chicago_bears","CB","86"
2012,"chicago_bears","CB","80"
2012,"chicago_bears","CB","74"
2012,"chicago_bears","CB","71"
2012,"chicago_bears","CB","66"
2012,"chicago_bears","CB","60"
2012,"chicago_bears","K","93"
2012,"chicago_bears","P","84"
2012,"chicago_bears","P","49"
2012,"cincinnati_bengals","QB","83"
2012,"cincinnati_bengals","QB","71"
2012,"cincinnati_bengals","QB","63"
2012,"cincinnati_bengals","QB","62"
2012,"cincinnati_bengals","HB","81"
2012,"cincinnati_bengals","HB","75"
2012,"cincinnati_bengals","HB","66"
2012,"cincinnati_bengals","HB","62"
2012,"cincinnati_bengals","FB","68"
2012,"cincinnati_bengals","FB","63"
2012,"cincinnati_bengals","WR","85"
2012,"cincinnati_bengals","WR","80"
2012,"cincinnati_bengals","WR","74"
2012,"cincinnati_bengals","WR","74"
2012,"cincinnati_bengals","WR","74"
2012,"cincinnati_bengals","WR","63"
2012,"cincinnati_bengals","WR","62"
2012,"cincinnati_bengals","WR","60"
2012,"cincinnati_bengals","TE","80"
2012,"cincinnati_bengals","TE","66"
2012,"cincinnati_bengals","TE","65"
2012,"cincinnati_bengals","TE","59"
2012,"cincinnati_bengals","RT","77"
2012,"cincinnati_bengals","RT","76"
2012,"cincinnati_bengals","RT","71"
2012,"cincinnati_bengals","RG","89"
2012,"cincinnati_bengals","RG","61"
2012,"cincinnati_bengals","C","78"
2012,"cincinnati_bengals","C","61"
2012,"cincinnati_bengals","LG","77"
2012,"cincinnati_bengals","LG","74"
2012,"cincinnati_bengals","LG","60"
2012,"cincinnati_bengals","LT","85"
2012,"cincinnati_bengals","LT","76"
2012,"cincinnati_bengals","LT","61"
2012,"cincinnati_bengals","DT","84"
2012,"cincinnati_bengals","DT","77"
2012,"cincinnati_bengals","DT","77"
2012,"cincinnati_bengals","DT","72"
2012,"cincinnati_bengals","DT","60"
2012,"cincinnati_bengals","LE","76"
2012,"cincinnati_bengals","LE","75"
2012,"cincinnati_bengals","LE","67"
2012,"cincinnati_bengals","LE","67"
2012,"cincinnati_bengals","RE","85"
2012,"cincinnati_bengals","RE","84"
2012,"cincinnati_bengals","RE","54"
2012,"cincinnati_bengals","LOLB","70"
2012,"cincinnati_bengals","LOLB","59"
2012,"cincinnati_bengals","LOLB","57"
2012,"cincinnati_bengals","MLB","83"
2012,"cincinnati_bengals","MLB","79"
2012,"cincinnati_bengals","MLB","60"
2012,"cincinnati_bengals","ROLB","84"
2012,"cincinnati_bengals","ROLB","75"
2012,"cincinnati_bengals","ROLB","55"
2012,"cincinnati_bengals","FS","81"
2012,"cincinnati_bengals","FS","65"
2012,"cincinnati_bengals","FS","63"
2012,"cincinnati_bengals","FS","61"
2012,"cincinnati_bengals","SS","77"
2012,"cincinnati_bengals","SS","75"
2012,"cincinnati_bengals","SS","64"
2012,"cincinnati_bengals","SS","63"
2012,"cincinnati_bengals","CB","90"
2012,"cincinnati_bengals","CB","89"
2012,"cincinnati_bengals","CB","72"
2012,"cincinnati_bengals","CB","68"
2012,"cincinnati_bengals","CB","68"
2012,"cincinnati_bengals","CB","66"
2012,"cincinnati_bengals","CB","65"
2012,"cincinnati_bengals","K","73"
2012,"cincinnati_bengals","K","53"
2012,"cincinnati_bengals","P","74"
2012,"cleveland_browns","QB","77"
2012,"cleveland_browns","QB","73"
2012,"cleveland_browns","QB","73"
2012,"cleveland_browns","QB","61"
2012,"cleveland_browns","HB","91"
2012,"cleveland_browns","HB","71"
2012,"cleveland_browns","HB","71"
2012,"cleveland_browns","HB","60"
2012,"cleveland_browns","FB","90"
2012,"cleveland_browns","FB","67"
2012,"cleveland_browns","FB","54"
2012,"cleveland_browns","WR","79"
2012,"cleveland_browns","WR","76"
2012,"cleveland_browns","WR","70"
2012,"cleveland_browns","WR","70"
2012,"cleveland_browns","WR","68"
2012,"cleveland_browns","WR","65"
2012,"cleveland_browns","WR","61"
2012,"cleveland_browns","WR","60"
2012,"cleveland_browns","WR","53"
2012,"cleveland_browns","TE","83"
2012,"cleveland_browns","TE","75"
2012,"cleveland_browns","TE","72"
2012,"cleveland_browns","TE","63"
2012,"cleveland_browns","TE","61"
2012,"cleveland_browns","LT","95"
2012,"cleveland_browns","LT","56"
2012,"cleveland_browns","LG","86"
2012,"cleveland_browns","LG","64"
2012,"cleveland_browns","C","88"
2012,"cleveland_browns","C","71"
2012,"cleveland_browns","C","64"
2012,"cleveland_browns","RG","72"
2012,"cleveland_browns","RG","63"
2012,"cleveland_browns","RT","77"
2012,"cleveland_browns","RT","62"
2012,"cleveland_browns","DT","81"
2012,"cleveland_browns","DT","74"
2012,"cleveland_browns","DT","72"
2012,"cleveland_browns","DT","71"
2012,"cleveland_browns","DT","64"
2012,"cleveland_browns","DT","63"
2012,"cleveland_browns","DT","56"
2012,"cleveland_browns","LE","66"
2012,"cleveland_browns","LE","55"
2012,"cleveland_browns","RE","76"
2012,"cleveland_browns","RE","75"
2012,"cleveland_browns","RE","72"
2012,"cleveland_browns","LOLB","86"
2012,"cleveland_browns","LOLB","79"
2012,"cleveland_browns","LOLB","73"
2012,"cleveland_browns","LOLB","60"
2012,"cleveland_browns","MLB","83"
2012,"cleveland_browns","MLB","69"
2012,"cleveland_browns","ROLB","82"
2012,"cleveland_browns","ROLB","64"
2012,"cleveland_browns","ROLB","62"
2012,"cleveland_browns","FS","80"
2012,"cleveland_browns","FS","63"
2012,"cleveland_browns","SS","85"
2012,"cleveland_browns","SS","73"
2012,"cleveland_browns","SS","57"
2012,"cleveland_browns","SS","57"
2012,"cleveland_browns","CB","86"
2012,"cleveland_browns","CB","84"
2012,"cleveland_browns","CB","81"
2012,"cleveland_browns","CB","73"
2012,"cleveland_browns","CB","62"
2012,"cleveland_browns","CB","58"
2012,"cleveland_browns","CB","55"
2012,"cleveland_browns","K","87"
2012,"cleveland_browns","P","62"
2012,"dallas_cowboys","QB","88"
2012,"dallas_cowboys","QB","76"
2012,"dallas_cowboys","QB","68"
2012,"dallas_cowboys","QB","67"
2012,"dallas_cowboys","HB","81"
2012,"dallas_cowboys","HB","75"
2012,"dallas_cowboys","HB","74"
2012,"dallas_cowboys","HB","69"
2012,"dallas_cowboys","HB","57"
2012,"dallas_cowboys","FB","69"
2012,"dallas_cowboys","FB","66"
2012,"dallas_cowboys","WR","89"
2012,"dallas_cowboys","WR","83"
2012,"dallas_cowboys","WR","79"
2012,"dallas_cowboys","WR","65"
2012,"dallas_cowboys","WR","63"
2012,"dallas_cowboys","WR","63"
2012,"dallas_cowboys","WR","63"
2012,"dallas_cowboys","WR","61"
2012,"dallas_cowboys","WR","44"
2012,"dallas_cowboys","TE","96"
2012,"dallas_cowboys","TE","73"
2012,"dallas_cowboys","TE","69"
2012,"dallas_cowboys","TE","69"
2012,"dallas_cowboys","TE","60"
2012,"dallas_cowboys","LT","84"
2012,"dallas_cowboys","LT","60"
2012,"dallas_cowboys","LT","59"
2012,"dallas_cowboys","LG","82"
2012,"dallas_cowboys","LG","69"
2012,"dallas_cowboys","LG","68"
2012,"dallas_cowboys","C","87"
2012,"dallas_cowboys","C","62"
2012,"dallas_cowboys","RG","84"
2012,"dallas_cowboys","RG","70"
2012,"dallas_cowboys","RT","78"
2012,"dallas_cowboys","RT","77"
2012,"dallas_cowboys","RT","67"
2012,"dallas_cowboys","DT","92"
2012,"dallas_cowboys","DT","59"
2012,"dallas_cowboys","LE","72"
2012,"dallas_cowboys","LE","65"
2012,"dallas_cowboys","LE","54"
2012,"dallas_cowboys","LE","54"
2012,"dallas_cowboys","RE","78"
2012,"dallas_cowboys","RE","63"
2012,"dallas_cowboys","LOLB","82"
2012,"dallas_cowboys","LOLB","69"
2012,"dallas_cowboys","LOLB","67"
2012,"dallas_cowboys","MLB","83"
2012,"dallas_cowboys","MLB","82"
2012,"dallas_cowboys","MLB","73"
2012,"dallas_cowboys","MLB","72"
2012,"dallas_cowboys","MLB","66"
2012,"dallas_cowboys","MLB","58"
2012,"dallas_cowboys","ROLB","98"
2012,"dallas_cowboys","ROLB","57"
2012,"dallas_cowboys","FS","76"
2012,"dallas_cowboys","FS","64"
2012,"dallas_cowboys","FS","63"
2012,"dallas_cowboys","SS","77"
2012,"dallas_cowboys","SS","70"
2012,"dallas_cowboys","SS","61"
2012,"dallas_cowboys","CB","85"
2012,"dallas_cowboys","CB","77"
2012,"dallas_cowboys","CB","70"
2012,"dallas_cowboys","CB","64"
2012,"dallas_cowboys","CB","63"
2012,"dallas_cowboys","CB","57"
2012,"dallas_cowboys","K","75"
2012,"dallas_cowboys","K","67"
2012,"dallas_cowboys","P","90"
2012,"denver_broncos","QB","82"
2012,"denver_broncos","QB","77"
2012,"denver_broncos","QB","72"
2012,"denver_broncos","HB","85"
2012,"denver_broncos","HB","76"
2012,"denver_broncos","HB","73"
2012,"denver_broncos","HB","71"
2012,"denver_broncos","HB","66"
2012,"denver_broncos","FB","64"
2012,"denver_broncos","FB","63"
2012,"denver_broncos","WR","88"
2012,"denver_broncos","WR","76"
2012,"denver_broncos","WR","73"
2012,"denver_broncos","WR","73"
2012,"denver_broncos","WR","69"
2012,"denver_broncos","WR","64"
2012,"denver_broncos","WR","61"
2012,"denver_broncos","WR","56"
2012,"denver_broncos","TE","67"
2012,"denver_broncos","TE","64"
2012,"denver_broncos","TE","63"
2012,"denver_broncos","TE","62"
2012,"denver_broncos","LT","92"
2012,"denver_broncos","LT","55"
2012,"denver_broncos","LG","78"
2012,"denver_broncos","LG","64"
2012,"denver_broncos","LG","61"
2012,"denver_broncos","C","75"
2012,"denver_broncos","C","71"
2012,"denver_broncos","C","67"
2012,"denver_broncos","RG","84"
2012,"denver_broncos","RG","71"
2012,"denver_broncos","RG","68"
2012,"denver_broncos","RT","85"
2012,"denver_broncos","RT","71"
2012,"denver_broncos","RT","67"
2012,"denver_broncos","DT","77"
2012,"denver_broncos","DT","75"
2012,"denver_broncos","DT","74"
2012,"denver_broncos","DT","72"
2012,"denver_broncos","DT","70"
2012,"denver_broncos","LE","77"
2012,"denver_broncos","LE","73"
2012,"denver_broncos","LE","54"
2012,"denver_broncos","RE","91"
2012,"denver_broncos","RE","73"
2012,"denver_broncos","RE","64"
2012,"denver_broncos","LOLB","89"
2012,"denver_broncos","LOLB","55"
2012,"denver_broncos","MLB","78"
2012,"denver_broncos","MLB","76"
2012,"denver_broncos","MLB","65"
2012,"denver_broncos","MLB","53"
2012,"denver_broncos","ROLB","79"
2012,"denver_broncos","ROLB","66"
2012,"denver_broncos","ROLB","61"
2012,"denver_broncos","FS","87"
2012,"denver_broncos","FS","75"
2012,"denver_broncos","FS","73"
2012,"denver_broncos","FS","68"
2012,"denver_broncos","SS","80"
2012,"denver_broncos","SS","66"
2012,"denver_broncos","SS","64"
2012,"denver_broncos","CB","97"
2012,"denver_broncos","CB","86"
2012,"denver_broncos","CB","68"
2012,"denver_broncos","CB","67"
2012,"denver_broncos","CB","66"
2012,"denver_broncos","CB","58"
2012,"denver_broncos","K","80"
2012,"denver_broncos","K","65"
2012,"denver_broncos","P","72"
2012,"detroit_lions","QB","80"
2012,"detroit_lions","QB","76"
2012,"detroit_lions","QB","68"
2012,"detroit_lions","QB","60"
2012,"detroit_lions","HB","80"
2012,"detroit_lions","HB","77"
2012,"detroit_lions","HB","74"
2012,"detroit_lions","HB","72"
2012,"detroit_lions","HB","63"
2012,"detroit_lions","HB","62"
2012,"detroit_lions","FB","76"
2012,"detroit_lions","FB","51"
2012,"detroit_lions","WR","93"
2012,"detroit_lions","WR","78"
2012,"detroit_lions","WR","68"
2012,"detroit_lions","WR","67"
2012,"detroit_lions","WR","63"
2012,"detroit_lions","WR","63"
2012,"detroit_lions","WR","60"
2012,"detroit_lions","WR","56"
2012,"detroit_lions","TE","81"
2012,"detroit_lions","TE","75"
2012,"detroit_lions","TE","63"
2012,"detroit_lions","TE","52"
2012,"detroit_lions","LT","83"
2012,"detroit_lions","LT","69"
2012,"detroit_lions","LG","84"
2012,"detroit_lions","C","80"
2012,"detroit_lions","C","64"
2012,"detroit_lions","C","61"
2012,"detroit_lions","RG","75"
2012,"detroit_lions","RG","74"
2012,"detroit_lions","RT","80"
2012,"detroit_lions","RT","71"
2012,"detroit_lions","RT","68"
2012,"detroit_lions","DT","89"
2012,"detroit_lions","DT","86"
2012,"detroit_lions","DT","77"
2012,"detroit_lions","DT","74"
