"year","team","position","overall"
2015,"green_bay_packers","LT",76
2015,"green_bay_packers","LT",62
2015,"green_bay_packers","MLB",81
2015,"green_bay_packers","MLB",77
2015,"green_bay_packers","MLB",67
2015,"green_bay_packers","MLB",65
2015,"green_bay_packers","MLB",65
2015,"green_bay_packers","P",72
2015,"green_bay_packers","QB",98
2015,"green_bay_packers","QB",78
2015,"green_bay_packers","QB",71
2015,"green_bay_packers","RE",75
2015,"green_bay_packers","RE",70
2015,"green_bay_packers","RE",66
2015,"green_bay_packers","RG",87
2015,"green_bay_packers","RG",63
2015,"green_bay_packers","ROLB",90
2015,"green_bay_packers","ROLB",67
2015,"green_bay_packers","ROLB",65
