"year","team","position","overall"
2020,"baltimore_ravens","WR",71
2020,"baltimore_ravens","WR",70
2020,"baltimore_ravens","WR",68
2020,"baltimore_ravens","WR",66
2020,"baltimore_ravens","WR",62
2020,"baltimore_ravens","WR",61
2020,"buffalo_bills","C",81
2020,"buffalo_bills","C",67
2020,"buffalo_bills","C",63
2020,"buffalo_bills","CB",85
2020,"buffalo_bills","CB",74
2020,"buffalo_bills","CB",73
2020,"buffalo_bills","CB",72
2020,"buffalo_bills","CB",72
2020,"buffalo_bills","CB",67
2020,"buffalo_bills","DT",79
2020,"buffalo_bills","DT",74
2020,"buffalo_bills","DT",74
2020,"buffalo_bills","DT",65
2020,"buffalo_bills","DT",61
2020,"buffalo_bills","FB",67
2020,"buffalo_bills","FS",86
2020,"buffalo_bills","FS",68
2020,"buffalo_bills","FS",65
2020,"buffalo_bills","HB",82
2020,"buffalo_bills","HB",81
2020,"buffalo_bills","HB",77
2020,"buffalo_bills","HB",72
2020,"buffalo_bills","K",77
2020,"buffalo_bills","LE",78
2020,"buffalo_bills","LE",77
2020,"buffalo_bills","LE",63
2020,"buffalo_bills","LG",78
2020,"buffalo_bills","LG",64
2020,"buffalo_bills","LOLB",77
2020,"buffalo_bills","LOLB",71
2020,"buffalo_bills","LT",77
2020,"buffalo_bills","LT",63
2020,"buffalo_bills","LT",56
2020,"buffalo_bills","MLB",74
2020,"buffalo_bills","MLB",66
2020,"buffalo_bills","MLB",64
2020,"buffalo_bills","MLB",63
2020,"buffalo_bills","P",66
2020,"buffalo_bills","QB",74
2020,"buffalo_bills","QB",64
2020,"buffalo_bills","QB",64
2020,"buffalo_bills","RE",83
2020,"buffalo_bills","RE",69
2020,"buffalo_bills","RE",63
2020,"buffalo_bills","RG",70
2020,"buffalo_bills","RG",61
2020,"buffalo_bills","RG",60
2020,"buffalo_bills","RG",51
2020,"buffalo_bills","ROLB",82
2020,"buffalo_bills","ROLB",66
2020,"buffalo_bills","ROLB",64
2020,"buffalo_bills","RT",71
2020,"buffalo_bills","RT",68
2020,"buffalo_bills","RT",55
2020,"buffalo_bills","SS",80
2020,"buffalo_bills","SS",71
2020,"buffalo_bills","SS",64
2020,"buffalo_bills","TE",78
2020,"buffalo_bills","TE",75
2020,"buffalo_bills","TE",73
2020,"buffalo_bills","TE",68
2020,"buffalo_bills","TE",67
2020,"buffalo_bills","TE",45
2020,"buffalo_bills","WR",83
2020,"buffalo_bills","WR",79
2020,"buffalo_bills","WR",78
2020,"buffalo_bills","WR",72
2020,"buffalo_bills","WR",71
2020,"buffalo_bills","WR",70
2020,"buffalo_bills","WR",67
2020,"buffalo_bills","WR",64
2020,"buffalo_bills","WR",63
2020,"buffalo_bills","WR",62
2020,"buffalo_bills","WR",60
2020,"carolina_panthers","C",88
2020,"carolina_panthers","C",64
2020,"carolina_panthers","CB",80
2020,"carolina_panthers","CB",79
2020,"carolina_panthers","CB",73
2020,"carolina_panthers","CB",70
2020,"carolina_panthers","CB",66
2020,"carolina_panthers","CB",65
2020,"carolina_panthers","CB",64
2020,"carolina_panthers","CB",59
2020,"carolina_panthers","DT",78
2020,"carolina_panthers","DT",64
2020,"carolina_panthers","DT",63
2020,"carolina_panthers","FB",67
2020,"carolina_panthers","FS",67
2020,"carolina_panthers","FS",65
2020,"carolina_panthers","FS",57
2020,"carolina_panthers","HB",91
2020,"carolina_panthers","HB",67
2020,"carolina_panthers","HB",64
2020,"carolina_panthers","HB",63
2020,"carolina_panthers","HB",55
2020,"carolina_panthers","K",79
2020,"carolina_panthers","LE",85
2020,"carolina_panthers","LE",69
2020,"carolina_panthers","LE",62
2020,"carolina_panthers","LG",63
2020,"carolina_panthers","LG",59
2020,"carolina_panthers","LOLB",75
2020,"carolina_panthers","LOLB",74
2020,"carolina_panthers","LOLB",63
2020,"carolina_panthers","LT",80
2020,"carolina_panthers","LT",65
2020,"carolina_panthers","LT",58
2020,"carolina_panthers","MLB",98
2020,"carolina_panthers","MLB",78
2020,"carolina_panthers","MLB",64
2020,"carolina_panthers","MLB",62
2020,"carolina_panthers","MLB",61
2020,"carolina_panthers","MLB",60
2020,"carolina_panthers","P",80
2020,"carolina_panthers","QB",84
2020,"carolina_panthers","QB",66
2020,"carolina_panthers","QB",54
2020,"carolina_panthers","QB",49
2020,"carolina_panthers","RE",86
2020,"carolina_panthers","RE",68
2020,"carolina_panthers","RE",66
2020,"carolina_panthers","RG",80
2020,"carolina_panthers","RG",60
2020,"carolina_panthers","RG",53
2020,"carolina_panthers","ROLB",76
2020,"carolina_panthers","ROLB",64
2020,"carolina_panthers","ROLB",64
2020,"carolina_panthers","RT",79
2020,"carolina_panthers","RT",58
2020,"carolina_panthers","RT",54
2020,"carolina_panthers","SS",76
2020,"carolina_panthers","SS",69
2020,"carolina_panthers","TE",89
2020,"carolina_panthers","TE",73
2020,"carolina_panthers","TE",70
2020,"carolina_panthers","TE",64
2020,"carolina_panthers","TE",63
2020,"carolina_panthers","TE",47
2020,"carolina_panthers","WR",81
2020,"carolina_panthers","WR",78
2020,"carolina_panthers","WR",77
2020,"carolina_panthers","WR",77
2020,"carolina_panthers","WR",75
2020,"carolina_panthers","WR",73
2020,"carolina_panthers","WR",65
2020,"carolina_panthers","WR",64
2020,"carolina_panthers","WR",63
2020,"chicago_bears","C",81
2020,"chicago_bears","CB",89
2020,"chicago_bears","CB",81
2020,"chicago_bears","CB",77
2020,"chicago_bears","CB",69
2020,"chicago_bears","CB",65
2020,"chicago_bears","CB",62
2020,"chicago_bears","CB",60
2020,"chicago_bears","CB",59
2020,"chicago_bears","CB",59
2020,"chicago_bears","CB",58
2020,"chicago_bears","CB",58
2020,"chicago_bears","DT",85
2020,"chicago_bears","FS",91
2020,"chicago_bears","FS",62
2020,"chicago_bears","HB",85
2020,"chicago_bears","HB",77
2020,"chicago_bears","HB",71
2020,"chicago_bears","HB",63
2020,"chicago_bears","HB",58
2020,"chicago_bears","K",68
2020,"chicago_bears","LE",87
2020,"chicago_bears","LE",74
2020,"chicago_bears","LE",61
2020,"chicago_bears","LG",77
2020,"chicago_bears","LG",58
2020,"chicago_bears","LG",57
2020,"chicago_bears","LOLB",99
2020,"chicago_bears","LOLB",76
2020,"chicago_bears","LOLB",65
2020,"chicago_bears","LOLB",61
2020,"chicago_bears","LT",83
2020,"chicago_bears","MLB",81
2020,"chicago_bears","MLB",80
2020,"chicago_bears","MLB",76
2020,"chicago_bears","MLB",69
2020,"chicago_bears","MLB",65
2020,"chicago_bears","MLB",56
2020,"chicago_bears","P",72
2020,"chicago_bears","QB",75
2020,"chicago_bears","QB",63
2020,"chicago_bears","QB",46
2020,"chicago_bears","RE",68
2020,"chicago_bears","RE",68
2020,"chicago_bears","RE",65
2020,"chicago_bears","RG",79
2020,"chicago_bears","RG",61
2020,"chicago_bears","ROLB",77
2020,"chicago_bears","ROLB",65
2020,"chicago_bears","RT",75
2020,"chicago_bears","RT",56
2020,"chicago_bears","RT",55
2020,"chicago_bears","SS",80
2020,"chicago_bears","SS",63
2020,"chicago_bears","TE",87
2020,"chicago_bears","TE",74
2020,"chicago_bears","TE",68
2020,"chicago_bears","TE",66
2020,"chicago_bears","TE",63
2020,"chicago_bears","TE",42
2020,"chicago_bears","WR",86
2020,"chicago_bears","WR",82
2020,"chicago_bears","WR",75
2020,"chicago_bears","WR",75
2020,"chicago_bears","WR",69
2020,"chicago_bears","WR",68
2020,"chicago_bears","WR",68
2020,"chicago_bears","WR",67
2020,"chicago_bears","WR",61
2020,"chicago_bears","WR",59
2020,"chicago_bears","WR",59
2020,"cincinnati_bengals","C",71
2020,"cincinnati_bengals","C",58
2020,"cincinnati_bengals","CB",84
2020,"cincinnati_bengals","CB",78
2020,"cincinnati_bengals","CB",77
2020,"cincinnati_bengals","CB",68
2020,"cincinnati_bengals","CB",68
2020,"cincinnati_bengals","CB",65
2020,"cincinnati_bengals","CB",62
2020,"cincinnati_bengals","CB",62
2020,"cincinnati_bengals","CB",60
2020,"cincinnati_bengals","DT",91
2020,"cincinnati_bengals","DT",72
2020,"cincinnati_bengals","DT",69
2020,"cincinnati_bengals","DT",68
2020,"cincinnati_bengals","DT",65
2020,"cincinnati_bengals","DT",65
2020,"cincinnati_bengals","DT",61
2020,"cincinnati_bengals","DT",60
2020,"cincinnati_bengals","FB",66
2020,"cincinnati_bengals","FS",81
2020,"cincinnati_bengals","FS",69
2020,"cincinnati_bengals","FS",61
2020,"cincinnati_bengals","HB",88
2020,"cincinnati_bengals","HB",79
2020,"cincinnati_bengals","HB",67
2020,"cincinnati_bengals","HB",66
2020,"cincinnati_bengals","HB",61
2020,"cincinnati_bengals","K",73
2020,"cincinnati_bengals","LE",82
2020,"cincinnati_bengals","LE",73
2020,"cincinnati_bengals","LE",69
2020,"cincinnati_bengals","LG",74
2020,"cincinnati_bengals","LG",63
2020,"cincinnati_bengals","LG",59
2020,"cincinnati_bengals","LOLB",72
2020,"cincinnati_bengals","LT",72
2020,"cincinnati_bengals","LT",55
2020,"cincinnati_bengals","MLB",75
2020,"cincinnati_bengals","MLB",68
2020,"cincinnati_bengals","MLB",66
2020,"cincinnati_bengals","MLB",64
2020,"cincinnati_bengals","P",67
2020,"cincinnati_bengals","QB",80
2020,"cincinnati_bengals","QB",61
2020,"cincinnati_bengals","QB",56
2020,"cincinnati_bengals","RE",81
2020,"cincinnati_bengals","RE",73
2020,"cincinnati_bengals","RG",76
2020,"cincinnati_bengals","RG",70
2020,"cincinnati_bengals","RG",65
2020,"cincinnati_bengals","RG",55
2020,"cincinnati_bengals","ROLB",68
2020,"cincinnati_bengals","ROLB",67
2020,"cincinnati_bengals","ROLB",64
2020,"cincinnati_bengals","RT",64
2020,"cincinnati_bengals","SS",79
2020,"cincinnati_bengals","SS",63
2020,"cincinnati_bengals","SS",62
2020,"cincinnati_bengals","TE",88
2020,"cincinnati_bengals","TE",78
2020,"cincinnati_bengals","TE",71
2020,"cincinnati_bengals","TE",66
2020,"cincinnati_bengals","TE",65
2020,"cincinnati_bengals","TE",64
2020,"cincinnati_bengals","TE",52
2020,"cincinnati_bengals","WR",90
2020,"cincinnati_bengals","WR",83
2020,"cincinnati_bengals","WR",74
2020,"cincinnati_bengals","WR",70
2020,"cincinnati_bengals","WR",69
2020,"cincinnati_bengals","WR",69
2020,"cincinnati_bengals","WR",67
2020,"cincinnati_bengals","WR",66
2020,"cleveland_browns","C",79
2020,"cleveland_browns","CB",88
2020,"cleveland_browns","CB",76
2020,"cleveland_browns","CB",74
2020,"cleveland_browns","CB",73
2020,"cleveland_browns","CB",69
2020,"cleveland_browns","CB",66
2020,"cleveland_browns","CB",61
2020,"cleveland_browns","CB",61
2020,"cleveland_browns","CB",59
2020,"cleveland_browns","CB",58
2020,"cleveland_browns","DT",84
2020,"cleveland_browns","DT",77
2020,"cleveland_browns","DT",68
2020,"cleveland_browns","DT",68
2020,"cleveland_browns","DT",62
2020,"cleveland_browns","DT",61
2020,"cleveland_browns","DT",58
2020,"cleveland_browns","FS",86
2020,"cleveland_browns","FS",70
2020,"cleveland_browns","FS",66
2020,"cleveland_browns","HB",90
2020,"cleveland_browns","HB",85
2020,"cleveland_browns","HB",80
2020,"cleveland_browns","HB",65
2020,"cleveland_browns","K",69
2020,"cleveland_browns","K",66
2020,"cleveland_browns","LE",82
2020,"cleveland_browns","LE",67
2020,"cleveland_browns","LE",62
2020,"cleveland_browns","LG",87
2020,"cleveland_browns","LG",64
2020,"cleveland_browns","LG",63
2020,"cleveland_browns","LOLB",76
2020,"cleveland_browns","LOLB",70
2020,"cleveland_browns","LT",70
2020,"cleveland_browns","MLB",79
2020,"cleveland_browns","MLB",67
2020,"cleveland_browns","MLB",64
2020,"cleveland_browns","P",77
2020,"cleveland_browns","QB",83
2020,"cleveland_browns","QB",60
2020,"cleveland_browns","QB",48
2020,"cleveland_browns","QB",48
2020,"cleveland_browns","RE",91
2020,"cleveland_browns","RE",73
2020,"cleveland_browns","RE",66
2020,"cleveland_browns","RG",70
2020,"cleveland_browns","RG",62
2020,"cleveland_browns","RG",56
2020,"cleveland_browns","ROLB",75
2020,"cleveland_browns","ROLB",65
2020,"cleveland_browns","RT",72
2020,"cleveland_browns","RT",67
2020,"cleveland_browns","RT",55
2020,"cleveland_browns","SS",74
2020,"cleveland_browns","SS",66
2020,"cleveland_browns","SS",58
2020,"cleveland_browns","TE",82
2020,"cleveland_browns","TE",77
2020,"cleveland_browns","TE",76
2020,"cleveland_browns","TE",68
2020,"cleveland_browns","TE",67
2020,"cleveland_browns","TE",62
2020,"cleveland_browns","WR",96
2020,"cleveland_browns","WR",84
2020,"cleveland_browns","WR",75
2020,"cleveland_browns","WR",73
2020,"cleveland_browns","WR",71
2020,"cleveland_browns","WR",69
2020,"cleveland_browns","WR",64
2020,"cleveland_browns","WR",58
2020,"dallas_cowboys","C",94
2020,"dallas_cowboys","C",69
2020,"dallas_cowboys","C",55
2020,"dallas_cowboys","CB",91
2020,"dallas_cowboys","CB",80
2020,"dallas_cowboys","CB",79
2020,"dallas_cowboys","CB",74
2020,"dallas_cowboys","CB",66
2020,"dallas_cowboys","CB",65
2020,"dallas_cowboys","CB",64
2020,"dallas_cowboys","DT",74
2020,"dallas_cowboys","DT",73
2020,"dallas_cowboys","DT",73
2020,"dallas_cowboys","DT",72
2020,"dallas_cowboys","DT",67
2020,"dallas_cowboys","DT",62
2020,"dallas_cowboys","FB",69
2020,"dallas_cowboys","FS",77
2020,"dallas_cowboys","FS",68
2020,"dallas_cowboys","HB",94
2020,"dallas_cowboys","HB",68
2020,"dallas_cowboys","HB",64
2020,"dallas_cowboys","HB",62
2020,"dallas_cowboys","K",74
2020,"dallas_cowboys","LE",89
2020,"dallas_cowboys","LE",71
2020,"dallas_cowboys","LE",70
2020,"dallas_cowboys","LE",61
2020,"dallas_cowboys","LG",71
2020,"dallas_cowboys","LG",68
2020,"dallas_cowboys","LG",59
2020,"dallas_cowboys","LOLB",84
2020,"dallas_cowboys","LOLB",69
2020,"dallas_cowboys","LOLB",62
2020,"dallas_cowboys","LT",94
2020,"dallas_cowboys","MLB",85
2020,"dallas_cowboys","MLB",68
2020,"dallas_cowboys","P",84
2020,"dallas_cowboys","P",63
2020,"dallas_cowboys","QB",81
2020,"dallas_cowboys","QB",53
2020,"dallas_cowboys","QB",53
2020,"dallas_cowboys","RE",79
2020,"dallas_cowboys","RE",78
2020,"dallas_cowboys","RE",76
2020,"dallas_cowboys","RE",75
2020,"dallas_cowboys","RE",64
2020,"dallas_cowboys","RG",96
2020,"dallas_cowboys","RG",64
2020,"dallas_cowboys","ROLB",86
2020,"dallas_cowboys","ROLB",60
2020,"dallas_cowboys","RT",76
2020,"dallas_cowboys","RT",66
2020,"dallas_cowboys","RT",53
2020,"dallas_cowboys","SS",73
2020,"dallas_cowboys","SS",73
2020,"dallas_cowboys","SS",69
2020,"dallas_cowboys","SS",60
2020,"dallas_cowboys","SS",56
2020,"dallas_cowboys","TE",83
2020,"dallas_cowboys","TE",73
2020,"dallas_cowboys","TE",71
2020,"dallas_cowboys","TE",69
2020,"dallas_cowboys","TE",47
2020,"dallas_cowboys","WR",89
2020,"dallas_cowboys","WR",80
2020,"dallas_cowboys","WR",78
2020,"dallas_cowboys","WR",76
2020,"dallas_cowboys","WR",73
2020,"dallas_cowboys","WR",70
2020,"dallas_cowboys","WR",69
2020,"dallas_cowboys","WR",67
2020,"dallas_cowboys","WR",63
2020,"dallas_cowboys","WR",61
2020,"denver_broncos","C",69
2020,"denver_broncos","C",55
2020,"denver_broncos","C",54
2020,"denver_broncos","C",49
2020,"denver_broncos","CB",90
2020,"denver_broncos","CB",86
2020,"denver_broncos","CB",81
2020,"denver_broncos","CB",68
2020,"denver_broncos","CB",60
2020,"denver_broncos","CB",59
2020,"denver_broncos","CB",58
2020,"denver_broncos","CB",57
2020,"denver_broncos","DT",74
2020,"denver_broncos","DT",64
2020,"denver_broncos","FB",72
2020,"denver_broncos","FS",80
2020,"denver_broncos","FS",64
2020,"denver_broncos","FS",61
2020,"denver_broncos","HB",86
2020,"denver_broncos","HB",75
2020,"denver_broncos","HB",72
2020,"denver_broncos","HB",63
2020,"denver_broncos","K",76
2020,"denver_broncos","LE",80
2020,"denver_broncos","LE",68
2020,"denver_broncos","LG",80
2020,"denver_broncos","LG",57
2020,"denver_broncos","LG",56
2020,"denver_broncos","LOLB",97
2020,"denver_broncos","LOLB",66
2020,"denver_broncos","LOLB",61
2020,"denver_broncos","LT",77
2020,"denver_broncos","MLB",76
2020,"denver_broncos","MLB",71
2020,"denver_broncos","MLB",62
2020,"denver_broncos","MLB",62
2020,"denver_broncos","MLB",58
2020,"denver_broncos","P",64
2020,"denver_broncos","QB",74
2020,"denver_broncos","QB",67
2020,"denver_broncos","QB",56
2020,"denver_broncos","QB",55
2020,"denver_broncos","RE",74
2020,"denver_broncos","RE",68
2020,"denver_broncos","RE",67
2020,"denver_broncos","RG",71
2020,"denver_broncos","RG",66
2020,"denver_broncos","ROLB",80
2020,"denver_broncos","ROLB",69
2020,"denver_broncos","ROLB",65
2020,"denver_broncos","RT",78
2020,"denver_broncos","RT",54
2020,"denver_broncos","RT",53
2020,"denver_broncos","SS",75
2020,"denver_broncos","SS",70
2020,"denver_broncos","SS",68
2020,"denver_broncos","SS",62
2020,"denver_broncos","TE",75
2020,"denver_broncos","TE",74
2020,"denver_broncos","TE",74
2020,"denver_broncos","TE",70
2020,"denver_broncos","TE",40
2020,"denver_broncos","WR",88
2020,"denver_broncos","WR",76
2020,"denver_broncos","WR",73
2020,"denver_broncos","WR",72
2020,"denver_broncos","WR",67
2020,"denver_broncos","WR",66
2020,"denver_broncos","WR",65
2020,"denver_broncos","WR",64
2020,"denver_broncos","WR",63
2020,"denver_broncos","WR",63
2020,"detroit_lions","C",74
2020,"detroit_lions","C",54
2020,"detroit_lions","CB",89
2020,"detroit_lions","CB",78
2020,"detroit_lions","CB",77
2020,"detroit_lions","CB",72
2020,"detroit_lions","CB",68
2020,"detroit_lions","CB",68
2020,"detroit_lions","CB",67
2020,"detroit_lions","CB",65
2020,"detroit_lions","CB",60
2020,"detroit_lions","DT",95
2020,"detroit_lions","DT",77
2020,"detroit_lions","DT",66
2020,"detroit_lions","DT",62
2020,"detroit_lions","DT",62
2020,"detroit_lions","DT",54
2020,"detroit_lions","FB",67
2020,"detroit_lions","FS",72
2020,"detroit_lions","FS",69
2020,"detroit_lions","FS",67
2020,"detroit_lions","FS",63
2020,"detroit_lions","HB",81
2020,"detroit_lions","HB",80
2020,"detroit_lions","HB",77
2020,"detroit_lions","HB",70
2020,"detroit_lions","HB",66
2020,"detroit_lions","K",78
2020,"detroit_lions","LE",79
2020,"detroit_lions","LE",66
2020,"detroit_lions","LE",65
2020,"detroit_lions","LG",79
2020,"detroit_lions","LG",56
2020,"detroit_lions","LOLB",74
2020,"detroit_lions","LOLB",63
2020,"detroit_lions","LOLB",61
2020,"detroit_lions","LT",76
2020,"detroit_lions","LT",66
2020,"detroit_lions","MLB",72
2020,"detroit_lions","MLB",69
2020,"detroit_lions","MLB",62
2020,"detroit_lions","P",75
2020,"detroit_lions","QB",79
2020,"detroit_lions","QB",55
2020,"detroit_lions","QB",51
2020,"detroit_lions","RE",87
2020,"detroit_lions","RE",71
2020,"detroit_lions","RE",63
2020,"detroit_lions","RG",63
2020,"detroit_lions","RG",63
2020,"detroit_lions","RG",60
2020,"detroit_lions","ROLB",73
2020,"detroit_lions","ROLB",66
2020,"detroit_lions","RT",77
2020,"detroit_lions","RT",56
2020,"detroit_lions","RT",53
2020,"detroit_lions","SS",77
2020,"detroit_lions","SS",76
2020,"detroit_lions","SS",70
2020,"detroit_lions","TE",78
2020,"detroit_lions","TE",77
2020,"detroit_lions","TE",72
2020,"detroit_lions","TE",68
2020,"detroit_lions","TE",67
2020,"detroit_lions","TE",65
2020,"detroit_lions","TE",57
2020,"detroit_lions","WR",86
2020,"detroit_lions","WR",83
2020,"detroit_lions","WR",81
2020,"detroit_lions","WR",78
2020,"detroit_lions","WR",66
2020,"detroit_lions","WR",65
